Year,Cause of Death,State,Deaths
2016,"Certain other intestinal infections (A04,A07-A09)",Nevada,99
2016,"Certain other intestinal infections (A04,A07-A09)",New Hampshire,41
2016,"Certain other intestinal infections (A04,A07-A09)",New Jersey,219
2016,"Certain other intestinal infections (A04,A07-A09)",New Mexico,47
2016,"Certain other intestinal infections (A04,A07-A09)",New York,494
2016,"Certain other intestinal infections (A04,A07-A09)",North Carolina,276
2016,"Certain other intestinal infections (A04,A07-A09)",North Dakota,20
2016,"Certain other intestinal infections (A04,A07-A09)",Ohio,334
2016,"Certain other intestinal infections (A04,A07-A09)",Oklahoma,121
2016,"Certain other intestinal infections (A04,A07-A09)",Oregon,112
2016,"Certain other intestinal infections (A04,A07-A09)",Pennsylvania,434
2016,"Certain other intestinal infections (A04,A07-A09)",Rhode Island,30
2016,"Certain other intestinal infections (A04,A07-A09)",South Carolina,147
2016,"Certain other intestinal infections (A04,A07-A09)",South Dakota,15
2016,"Certain other intestinal infections (A04,A07-A09)",Tennessee,223
2016,"Certain other intestinal infections (A04,A07-A09)",Texas,501
2016,"Certain other intestinal infections (A04,A07-A09)",Utah,78
2016,"Certain other intestinal infections (A04,A07-A09)",Vermont,25
2016,"Certain other intestinal infections (A04,A07-A09)",Virginia,237
2016,"Certain other intestinal infections (A04,A07-A09)",Washington,148
2016,"Certain other intestinal infections (A04,A07-A09)",West Virginia,88
2016,"Certain other intestinal infections (A04,A07-A09)",Wisconsin,159
2016,"Certain other intestinal infections (A04,A07-A09)",Wyoming,14
2016,Cholelithiasis and other disorders of gallbladder (K80-K82),Alabama,47
2016,Cholelithiasis and other disorders of gallbladder (K80-K82),Arizona,78
2016,Cholelithiasis and other disorders of gallbladder (K80-K82),Arkansas,40
2016,Cholelithiasis and other disorders of gallbladder (K80-K82),California,339
2016,Cholelithiasis and other disorders of gallbladder (K80-K82),Colorado,55
2016,Cholelithiasis and other disorders of gallbladder (K80-K82),Connecticut,37
2016,Cholelithiasis and other disorders of gallbladder (K80-K82),Delaware,10
2016,Cholelithiasis and other disorders of gallbladder (K80-K82),Florida,213
2016,Cholelithiasis and other disorders of gallbladder (K80-K82),Georgia,54
2016,Cholelithiasis and other disorders of gallbladder (K80-K82),Idaho,28
2016,Cholelithiasis and other disorders of gallbladder (K80-K82),Illinois,126
2016,Cholelithiasis and other disorders of gallbladder (K80-K82),Indiana,66
2016,Cholelithiasis and other disorders of gallbladder (K80-K82),Iowa,68
2016,Cholelithiasis and other disorders of gallbladder (K80-K82),Kansas,35
2016,Cholelithiasis and other disorders of gallbladder (K80-K82),Kentucky,65
2016,Cholelithiasis and other disorders of gallbladder (K80-K82),Louisiana,30
2016,Cholelithiasis and other disorders of gallbladder (K80-K82),Maine,26
2016,Cholelithiasis and other disorders of gallbladder (K80-K82),Maryland,45
2016,Cholelithiasis and other disorders of gallbladder (K80-K82),Massachusetts,81
2016,Cholelithiasis and other disorders of gallbladder (K80-K82),Michigan,83
2016,Cholelithiasis and other disorders of gallbladder (K80-K82),Minnesota,67
2016,Cholelithiasis and other disorders of gallbladder (K80-K82),Mississippi,18
2016,Cholelithiasis and other disorders of gallbladder (K80-K82),Missouri,62
2016,Cholelithiasis and other disorders of gallbladder (K80-K82),Montana,13
2016,Cholelithiasis and other disorders of gallbladder (K80-K82),Nebraska,27
2016,Cholelithiasis and other disorders of gallbladder (K80-K82),Nevada,39
2016,Cholelithiasis and other disorders of gallbladder (K80-K82),New Hampshire,13
2016,Cholelithiasis and other disorders of gallbladder (K80-K82),New Jersey,76
2016,Cholelithiasis and other disorders of gallbladder (K80-K82),New Mexico,34
2016,Cholelithiasis and other disorders of gallbladder (K80-K82),New York,152
2016,Cholelithiasis and other disorders of gallbladder (K80-K82),North Carolina,116
2016,Cholelithiasis and other disorders of gallbladder (K80-K82),North Dakota,15
2016,Cholelithiasis and other disorders of gallbladder (K80-K82),Ohio,125
2016,Cholelithiasis and other disorders of gallbladder (K80-K82),Oklahoma,37
2016,Cholelithiasis and other disorders of gallbladder (K80-K82),Oregon,63
2016,Cholelithiasis and other disorders of gallbladder (K80-K82),Pennsylvania,157
2016,Cholelithiasis and other disorders of gallbladder (K80-K82),Rhode Island,18
2016,Cholelithiasis and other disorders of gallbladder (K80-K82),South Carolina,40
2016,Cholelithiasis and other disorders of gallbladder (K80-K82),South Dakota,10
2016,Cholelithiasis and other disorders of gallbladder (K80-K82),Tennessee,86
2016,Cholelithiasis and other disorders of gallbladder (K80-K82),Texas,213
2016,Cholelithiasis and other disorders of gallbladder (K80-K82),Utah,20
2016,Cholelithiasis and other disorders of gallbladder (K80-K82),Virginia,72
2016,Cholelithiasis and other disorders of gallbladder (K80-K82),Washington,99
2016,Cholelithiasis and other disorders of gallbladder (K80-K82),West Virginia,38
2016,Cholelithiasis and other disorders of gallbladder (K80-K82),Wisconsin,75
2016,Cholelithiasis and other disorders of gallbladder (K80-K82),Wyoming,12
2016,Chronic liver disease (K35-K74),Alabama,1384
2016,Chronic liver disease (K35-K74),Alaska,152
2016,Chronic liver disease (K35-K74),Arizona,1965
2016,Chronic liver disease (K35-K74),Arkansas,781
2016,Chronic liver disease (K35-K74),California,9896
2016,Chronic liver disease (K35-K74),Colorado,1506
2016,Chronic liver disease (K35-K74),Connecticut,766
2016,Chronic liver disease (K35-K74),Delaware,172
2016,Chronic liver disease (K35-K74),District of Columbia,27
2016,Chronic liver disease (K35-K74),Florida,6299
2016,Chronic liver disease (K35-K74),Georgia,1663
2016,Chronic liver disease (K35-K74),Hawaii,148
2016,Chronic liver disease (K35-K74),Idaho,371
2016,Chronic liver disease (K35-K74),Illinois,2556
2016,Chronic liver disease (K35-K74),Indiana,1665
2016,Chronic liver disease (K35-K74),Iowa,744
2016,Chronic liver disease (K35-K74),Kansas,651
2016,Chronic liver disease (K35-K74),Kentucky,1305
2016,Chronic liver disease (K35-K74),Louisiana,822
2016,Chronic liver disease (K35-K74),Maine,396
2016,Chronic liver disease (K35-K74),Maryland,761
2016,Chronic liver disease (K35-K74),Massachusetts,1464
2016,Chronic liver disease (K35-K74),Michigan,2312
2016,Chronic liver disease (K35-K74),Minnesota,1155
2016,Chronic liver disease (K35-K74),Mississippi,615
2016,Chronic liver disease (K35-K74),Missouri,1283
2016,Chronic liver disease (K35-K74),Montana,230
2016,Chronic liver disease (K35-K74),Nebraska,388
2016,Chronic liver disease (K35-K74),Nevada,795
2016,Chronic liver disease (K35-K74),New Hampshire,335
2016,Chronic liver disease (K35-K74),New Jersey,1448
2016,Chronic liver disease (K35-K74),New Mexico,841
2016,Chronic liver disease (K35-K74),New York,3109
2016,Chronic liver disease (K35-K74),North Carolina,2230
2016,Chronic liver disease (K35-K74),North Dakota,162
2016,Chronic liver disease (K35-K74),Ohio,3038
2016,Chronic liver disease (K35-K74),Oklahoma,1085
2016,Chronic liver disease (K35-K74),Oregon,1276
2016,Chronic liver disease (K35-K74),Pennsylvania,2786
2016,Chronic liver disease (K35-K74),Rhode Island,286
2016,Chronic liver disease (K35-K74),South Carolina,1273
2016,Chronic liver disease (K35-K74),South Dakota,200
2016,Chronic liver disease (K35-K74),Tennessee,1874
2016,Chronic liver disease (K35-K74),Texas,7416
2016,Chronic liver disease (K35-K74),Utah,489
2016,Chronic liver disease (K35-K74),Vermont,160
2016,Chronic liver disease (K35-K74),Virginia,1587
2016,Chronic liver disease (K35-K74),Washington,1823
2016,Chronic liver disease (K35-K74),West Virginia,645
2016,Chronic liver disease (K35-K74),Wisconsin,1380
2016,Chronic liver disease (K35-K74),Wyoming,146
2016,Chronic lower respiratory diseases (J40-J47),Alabama,5926
2016,Chronic lower respiratory diseases (J40-J47),Alaska,323
2016,Chronic lower respiratory diseases (J40-J47),Arizona,7258
2016,Chronic lower respiratory diseases (J40-J47),Arkansas,4107
2016,Chronic lower respiratory diseases (J40-J47),California,23670
2016,Chronic lower respiratory diseases (J40-J47),Colorado,4939
2016,Chronic lower respiratory diseases (J40-J47),Connecticut,2671
2016,Chronic lower respiratory diseases (J40-J47),Delaware,942
2016,Chronic lower respiratory diseases (J40-J47),District of Columbia,48
2016,Chronic lower respiratory diseases (J40-J47),Florida,22298
2016,Chronic lower respiratory diseases (J40-J47),Georgia,8230
2016,Chronic lower respiratory diseases (J40-J47),Hawaii,263
2016,Chronic lower respiratory diseases (J40-J47),Idaho,1704
2016,Chronic lower respiratory diseases (J40-J47),Illinois,9994
2016,Chronic lower respiratory diseases (J40-J47),Indiana,8008
2016,Chronic lower respiratory diseases (J40-J47),Iowa,3913
2016,Chronic lower respiratory diseases (J40-J47),Kansas,3129
2016,Chronic lower respiratory diseases (J40-J47),Kentucky,6701
2016,Chronic lower respiratory diseases (J40-J47),Louisiana,3634
2016,Chronic lower respiratory diseases (J40-J47),Maine,1827
2016,Chronic lower respiratory diseases (J40-J47),Maryland,3373
2016,Chronic lower respiratory diseases (J40-J47),Massachusetts,5156
2016,Chronic lower respiratory diseases (J40-J47),Michigan,10140
2016,Chronic lower respiratory diseases (J40-J47),Minnesota,4518
2016,Chronic lower respiratory diseases (J40-J47),Mississippi,3498
2016,Chronic lower respiratory diseases (J40-J47),Missouri,7400
2016,Chronic lower respiratory diseases (J40-J47),Montana,1381
2016,Chronic lower respiratory diseases (J40-J47),Nebraska,2161
2016,Chronic lower respiratory diseases (J40-J47),Nevada,3264
2016,Chronic lower respiratory diseases (J40-J47),New Hampshire,1337
2016,Chronic lower respiratory diseases (J40-J47),New Jersey,5410
2016,Chronic lower respiratory diseases (J40-J47),New Mexico,2168
2016,Chronic lower respiratory diseases (J40-J47),New York,12084
2016,Chronic lower respiratory diseases (J40-J47),North Carolina,9358
2016,Chronic lower respiratory diseases (J40-J47),North Dakota,600
2016,Chronic lower respiratory diseases (J40-J47),Ohio,12948
2016,Chronic lower respiratory diseases (J40-J47),Oklahoma,5092
2016,Chronic lower respiratory diseases (J40-J47),Oregon,4035
2016,Chronic lower respiratory diseases (J40-J47),Pennsylvania,12068
2016,Chronic lower respiratory diseases (J40-J47),Rhode Island,861
2016,Chronic lower respiratory diseases (J40-J47),South Carolina,4964
2016,Chronic lower respiratory diseases (J40-J47),South Dakota,799
2016,Chronic lower respiratory diseases (J40-J47),Tennessee,7940
2016,Chronic lower respiratory diseases (J40-J47),Texas,18428
2016,Chronic lower respiratory diseases (J40-J47),Utah,1713
2016,Chronic lower respiratory diseases (J40-J47),Vermont,699
2016,Chronic lower respiratory diseases (J40-J47),Virginia,5576
2016,Chronic lower respiratory diseases (J40-J47),Washington,5725
2016,Chronic lower respiratory diseases (J40-J47),West Virginia,3146
2016,Chronic lower respiratory diseases (J40-J47),Wisconsin,5293
2016,Chronic lower respiratory diseases (J40-J47),Wyoming,642
2016,"Complications of medical and surgical care (Y40-Y84,Y88)",Alabama,42
2016,"Complications of medical and surgical care (Y40-Y84,Y88)",Arizona,44
2016,"Complications of medical and surgical care (Y40-Y84,Y88)",Arkansas,43
2016,"Complications of medical and surgical care (Y40-Y84,Y88)",California,189
2016,"Complications of medical and surgical care (Y40-Y84,Y88)",Colorado,46
2016,"Complications of medical and surgical care (Y40-Y84,Y88)",Connecticut,35
2016,"Complications of medical and surgical care (Y40-Y84,Y88)",Delaware,11
2016,"Complications of medical and surgical care (Y40-Y84,Y88)",Florida,169
2016,"Complications of medical and surgical care (Y40-Y84,Y88)",Georgia,56
2016,"Complications of medical and surgical care (Y40-Y84,Y88)",Idaho,24
2016,"Complications of medical and surgical care (Y40-Y84,Y88)",Illinois,77
2016,"Complications of medical and surgical care (Y40-Y84,Y88)",Indiana,76
2016,"Complications of medical and surgical care (Y40-Y84,Y88)",Iowa,36
2016,"Complications of medical and surgical care (Y40-Y84,Y88)",Kansas,31
2016,"Complications of medical and surgical care (Y40-Y84,Y88)",Kentucky,44
2016,"Complications of medical and surgical care (Y40-Y84,Y88)",Louisiana,33
2016,"Complications of medical and surgical care (Y40-Y84,Y88)",Maine,26
2016,"Complications of medical and surgical care (Y40-Y84,Y88)",Maryland,31
2016,"Complications of medical and surgical care (Y40-Y84,Y88)",Massachusetts,47
2016,"Complications of medical and surgical care (Y40-Y84,Y88)",Michigan,78
2016,"Complications of medical and surgical care (Y40-Y84,Y88)",Minnesota,36
2016,"Complications of medical and surgical care (Y40-Y84,Y88)",Mississippi,35
2016,"Complications of medical and surgical care (Y40-Y84,Y88)",Missouri,55
2016,"Complications of medical and surgical care (Y40-Y84,Y88)",Montana,10
2016,"Complications of medical and surgical care (Y40-Y84,Y88)",Nebraska,14
2016,"Complications of medical and surgical care (Y40-Y84,Y88)",Nevada,31
2016,"Complications of medical and surgical care (Y40-Y84,Y88)",New Jersey,90
2016,"Complications of medical and surgical care (Y40-Y84,Y88)",New Mexico,29
2016,"Complications of medical and surgical care (Y40-Y84,Y88)",New York,131
2016,"Complications of medical and surgical care (Y40-Y84,Y88)",North Carolina,62
2016,"Complications of medical and surgical care (Y40-Y84,Y88)",Ohio,102
2016,"Complications of medical and surgical care (Y40-Y84,Y88)",Oklahoma,34
2016,"Complications of medical and surgical care (Y40-Y84,Y88)",Oregon,51
2016,"Complications of medical and surgical care (Y40-Y84,Y88)",Pennsylvania,174
2016,"Complications of medical and surgical care (Y40-Y84,Y88)",South Carolina,26
2016,"Complications of medical and surgical care (Y40-Y84,Y88)",South Dakota,10
2016,"Complications of medical and surgical care (Y40-Y84,Y88)",Tennessee,74
2016,"Complications of medical and surgical care (Y40-Y84,Y88)",Texas,162
2016,"Complications of medical and surgical care (Y40-Y84,Y88)",Utah,24
2016,"Complications of medical and surgical care (Y40-Y84,Y88)",Virginia,95
2016,"Complications of medical and surgical care (Y40-Y84,Y88)",Washington,79
2016,"Complications of medical and surgical care (Y40-Y84,Y88)",West Virginia,31
2016,"Complications of medical and surgical care (Y40-Y84,Y88)",Wisconsin,37
2016,"Complications of medical and surgical care (Y40-Y84,Y88)",Wyoming,12
2016,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Alabama,99
2016,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Alaska,13
2016,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Arizona,176
2016,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Arkansas,112
2016,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",California,896
2016,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Colorado,135
2016,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Connecticut,69
2016,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Delaware,16
2016,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Florida,418
2016,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Georgia,206
2016,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Idaho,64
2016,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Illinois,309
2016,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Indiana,224
2016,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Iowa,120
2016,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Kansas,93
2016,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Kentucky,134
2016,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Louisiana,93
2016,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Maine,42
2016,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Maryland,104
2016,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Massachusetts,133
2016,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Michigan,293
2016,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Minnesota,166
2016,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Mississippi,71
2016,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Missouri,173
2016,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Montana,21
2016,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Nebraska,71
2016,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Nevada,65
2016,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",New Hampshire,27
2016,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",New Jersey,153
2016,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",New Mexico,51
2016,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",New York,390
2016,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",North Carolina,223
2016,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",North Dakota,30
2016,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Ohio,336
2016,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Oklahoma,125
2016,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Oregon,124
2016,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Pennsylvania,270
2016,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Rhode Island,30
2016,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",South Carolina,112
2016,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",South Dakota,23
2016,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Tennessee,192
2016,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Texas,716
2016,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Utah,138
2016,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Vermont,26
2016,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Virginia,153
2016,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Washington,213
2016,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",West Virginia,85
2016,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Wisconsin,198
2016,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Wyoming,15
2016,Diabetes mellitus (E10-E14),Alabama,990
2016,Diabetes mellitus (E10-E14),Alaska,93
2016,Diabetes mellitus (E10-E14),Arizona,1935
2016,Diabetes mellitus (E10-E14),Arkansas,887
